EventId,RequestId,EventDateTime,ServiceId,AgencyId,ChannelId,EventType,Status,ProcessingDurationSeconds,SLAElapsedPercent
EVT004894,REQ001928,2025-07-26 12:58,SVC005,AGY004,CH003,Resolved,Closed,75528,45.42
EVT004895,REQ007156,2025-07-26 13:49,SVC011,AGY002,CH005,Assigned,In Progress,6786,2.62
EVT004896,REQ001199,2025-07-26 14:03,SVC001,AGY003,CH003,Submitted,New,0,0.00
EVT004897,REQ007678,2025-07-26 14:27,SVC007,AGY007,CH003,Submitted,New,0,0.00
EVT004898,REQ003085,2025-07-26 14:36,SVC006,AGY005,CH002,Resolved,Closed,166599,65.79
EVT004899,REQ007678,2025-07-26 15:01,SVC007,AGY007,CH003,Assigned,In Progress,2077,1.20
EVT004900,REQ007834,2025-07-26 15:19,SVC011,AGY002,CH003,Resolved,Resolved,156367,93.65
EVT004901,REQ001199,2025-07-26 15:35,SVC001,AGY003,CH003,Assigned,In Progress,5522,2.13
EVT004902,REQ001456,2025-07-26 15:40,SVC007,AGY007,CH001,Submitted,New,0,0.00
EVT004903,REQ005233,2025-07-26 15:43,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT004904,REQ007617,2025-07-26 15:43,SVC005,AGY004,CH005,Submitted,New,0,0.00
EVT004905,REQ001547,2025-07-26 15:45,SVC012,AGY004,CH003,Resolved,Closed,182219,108.72
EVT004906,REQ007300,2025-07-26 15:51,SVC012,AGY004,CH003,Submitted,New,0,0.00
EVT004907,REQ002796,2025-07-26 16:20,SVC009,AGY001,CH003,Resolved,Resolved,170972,208.43
EVT004908,REQ005233,2025-07-26 16:23,SVC009,AGY001,CH001,Assigned,In Progress,2407,0.93
EVT004909,REQ003910,2025-07-26 16:26,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT004910,REQ004663,2025-07-26 16:26,SVC010,AGY006,CH001,Escalated,In Progress,438210,160.00
EVT004911,REQ001456,2025-07-26 16:35,SVC007,AGY007,CH001,Assigned,In Progress,3351,1.29
EVT004912,REQ007617,2025-07-26 16:53,SVC005,AGY004,CH005,Assigned,In Progress,4257,0.99
EVT004913,REQ007300,2025-07-26 16:57,SVC012,AGY004,CH003,Assigned,In Progress,4019,1.55
EVT004914,REQ009152,2025-07-26 17:09,SVC011,AGY002,CH005,Resolved,Resolved,102722,63.37
EVT004915,REQ001022,2025-07-26 17:44,SVC004,AGY002,CH001,Resolved,Resolved,85570,100.56
EVT004916,REQ006308,2025-07-26 17:49,SVC002,AGY001,CH003,Resolved,Closed,74102,44.17
EVT004917,REQ002748,2025-07-26 17:55,SVC008,AGY008,CH001,Escalated,In Progress,337614,132.06
EVT004918,REQ003910,2025-07-26 18:03,SVC009,AGY001,CH001,Assigned,In Progress,5878,2.27
EVT004919,REQ007547,2025-07-26 18:17,SVC002,AGY001,CH004,Resolved,Closed,154557,62.25
EVT004920,REQ002698,2025-07-26 18:28,SVC004,AGY002,CH001,Resolved,Resolved,79182,74.93
EVT004921,REQ005833,2025-07-26 18:57,SVC005,AGY004,CH002,Resolved,Resolved,185082,73.17
EVT004922,REQ002541,2025-07-26 20:49,SVC004,AGY002,CH004,Resolved,Resolved,119354,46.62
EVT004923,REQ005719,2025-07-26 21:23,SVC011,AGY002,CH003,Resolved,Resolved,180387,70.21
EVT004924,REQ000428,2025-07-26 21:36,SVC009,AGY001,CH005,Submitted,New,0,0.00
EVT004925,REQ005055,2025-07-26 21:49,SVC012,AGY004,CH002,Submitted,New,0,0.00
EVT004926,REQ003972,2025-07-26 22:07,SVC006,AGY005,CH001,StatusChanged,New,85465,34.70
EVT004927,REQ005055,2025-07-26 22:50,SVC012,AGY004,CH002,Assigned,In Progress,3710,2.15
EVT004928,REQ000428,2025-07-26 23:24,SVC009,AGY001,CH005,Assigned,In Progress,6492,2.50
EVT004929,REQ005631,2025-07-26 23:40,SVC002,AGY001,CH001,Resolved,Resolved,107604,43.70
EVT004930,REQ007160,2025-07-26 23:42,SVC012,AGY004,CH004,Resolved,Resolved,216046,86.11
EVT004931,REQ006366,2025-07-26 23:51,SVC005,AGY004,CH001,Resolved,Resolved,80251,88.47
EVT004932,REQ007685,2025-07-27 00:34,SVC001,AGY003,CH001,Resolved,Resolved,219150,86.74
EVT004933,REQ005472,2025-07-27 02:43,SVC004,AGY002,CH002,Escalated,In Progress,296079,116.40
EVT004934,REQ000428,2025-07-27 03:35,SVC009,AGY001,CH005,StatusChanged,In Progress,15106,8.33
EVT004935,REQ001622,2025-07-27 04:07,SVC006,AGY005,CH003,Resolved,Closed,209500,48.81
EVT004936,REQ009022,2025-07-27 04:49,SVC007,AGY007,CH001,Escalated,In Progress,143488,160.00
EVT004937,REQ009353,2025-07-27 04:50,SVC004,AGY002,CH004,Resolved,Closed,103736,194.12
EVT004938,REQ006046,2025-07-27 05:17,SVC008,AGY008,CH001,Resolved,Resolved,141272,84.20
EVT004939,REQ005528,2025-07-27 05:54,SVC001,AGY003,CH003,Resolved,Closed,67893,77.43
EVT004940,REQ006307,2025-07-27 05:59,SVC001,AGY003,CH001,StatusChanged,In Progress,66658,27.73
EVT004941,REQ001199,2025-07-27 06:24,SVC001,AGY003,CH003,StatusChanged,In Progress,53342,22.71
EVT004942,REQ001451,2025-07-27 06:26,SVC012,AGY004,CH001,Resolved,Resolved,211446,83.40
EVT004943,REQ000399,2025-07-27 07:31,SVC003,AGY006,CH002,Escalated,In Progress,158651,95.55
EVT004944,REQ003375,2025-07-27 07:55,SVC007,AGY007,CH003,Escalated,In Progress,238451,141.12
EVT004945,REQ002204,2025-07-27 08:05,SVC004,AGY002,CH002,Escalated,In Progress,151542,91.65
EVT004946,REQ003530,2025-07-27 08:53,SVC005,AGY004,CH001,Resolved,Resolved,214121,85.12
EVT004947,REQ004571,2025-07-27 09:17,SVC001,AGY003,CH002,Escalated,In Progress,338393,132.48
EVT004948,REQ000283,2025-07-27 09:30,SVC001,AGY003,CH001,Submitted,New,0,0.00
EVT004949,REQ001656,2025-07-27 09:40,SVC006,AGY005,CH003,Submitted,New,0,0.00
EVT004950,REQ006266,2025-07-27 09:47,SVC004,AGY002,CH003,Submitted,New,0,0.00
EVT004951,REQ004825,2025-07-27 09:48,SVC001,AGY003,CH002,Submitted,New,0,0.00
EVT004952,REQ001332,2025-07-27 10:12,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT004953,REQ001656,2025-07-27 10:17,SVC006,AGY005,CH003,Assigned,In Progress,2246,1.30
EVT004954,REQ002559,2025-07-27 10:25,SVC010,AGY006,CH003,Escalated,In Progress,339565,133.61
EVT004955,REQ004994,2025-07-27 10:33,SVC012,AGY004,CH003,Submitted,New,0,0.00
EVT004956,REQ001888,2025-07-27 10:47,SVC006,AGY005,CH005,Submitted,New,0,0.00
EVT004957,REQ006266,2025-07-27 10:58,SVC004,AGY002,CH003,Assigned,In Progress,4263,4.93
EVT004958,REQ000283,2025-07-27 11:03,SVC001,AGY003,CH001,Assigned,In Progress,5633,3.26
EVT004959,REQ006594,2025-07-27 11:09,SVC006,AGY005,CH002,Submitted,New,0,0.00
EVT004960,REQ001332,2025-07-27 11:34,SVC003,AGY006,CH001,Assigned,In Progress,4960,2.87
EVT004961,REQ004825,2025-07-27 11:35,SVC001,AGY003,CH002,Assigned,In Progress,6477,2.50
EVT004962,REQ004994,2025-07-27 11:37,SVC012,AGY004,CH003,Assigned,In Progress,3889,1.50
EVT004963,REQ001888,2025-07-27 12:07,SVC006,AGY005,CH005,Assigned,In Progress,4848,2.81
EVT004964,REQ006594,2025-07-27 12:40,SVC006,AGY005,CH002,Assigned,In Progress,5478,2.11
EVT004965,REQ004701,2025-07-27 13:03,SVC004,AGY002,CH002,Escalated,In Progress,321561,125.23
EVT004966,REQ005015,2025-07-27 13:05,SVC007,AGY007,CH002,Resolved,Resolved,90906,37.13
EVT004967,REQ009022,2025-07-27 13:59,SVC007,AGY007,CH001,Resolved,Closed,32942,207.71
EVT004968,REQ002228,2025-07-27 14:37,SVC011,AGY002,CH004,Submitted,New,0,0.00
EVT004969,REQ001696,2025-07-27 15:31,SVC002,AGY001,CH002,Submitted,New,0,0.00
EVT004970,REQ002542,2025-07-27 16:03,SVC007,AGY007,CH002,Submitted,New,0,0.00
EVT004971,REQ007455,2025-07-27 16:03,SVC001,AGY003,CH004,Submitted,New,0,0.00
EVT004972,REQ002228,2025-07-27 16:10,SVC011,AGY002,CH004,Assigned,In Progress,5581,3.23
EVT004973,REQ002542,2025-07-27 16:33,SVC007,AGY007,CH002,Assigned,In Progress,1852,0.71
EVT004974,REQ007096,2025-07-27 16:35,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT004975,REQ001696,2025-07-27 16:42,SVC002,AGY001,CH002,Assigned,In Progress,4292,1.66
EVT004976,REQ000399,2025-07-27 17:06,SVC003,AGY006,CH002,Resolved,Resolved,34453,115.49
EVT004977,REQ007455,2025-07-27 17:42,SVC001,AGY003,CH004,Assigned,In Progress,5987,2.31
EVT004978,REQ007096,2025-07-27 17:53,SVC009,AGY001,CH001,Assigned,In Progress,4680,1.08
EVT004979,REQ004674,2025-07-27 18:21,SVC004,AGY002,CH001,Resolved,Resolved,167321,66.30
EVT004980,REQ002449,2025-07-27 18:49,SVC003,AGY006,CH003,Resolved,Resolved,253778,100.00
EVT004981,REQ006769,2025-07-27 20:40,SVC010,AGY006,CH003,Submitted,New,0,0.00
EVT004982,REQ005233,2025-07-27 21:40,SVC009,AGY001,CH001,Resolved,Closed,105413,41.60
EVT004983,REQ006769,2025-07-27 21:42,SVC010,AGY006,CH003,Assigned,In Progress,3745,1.44
EVT004984,REQ007156,2025-07-27 21:42,SVC011,AGY002,CH005,Resolved,Resolved,114774,46.90
EVT004985,REQ001332,2025-07-27 22:05,SVC003,AGY006,CH001,Resolved,Resolved,37820,24.76
EVT004986,REQ006266,2025-07-27 23:25,SVC004,AGY002,CH003,StatusChanged,New,44830,56.82
EVT004987,REQ002204,2025-07-27 23:28,SVC004,AGY002,CH002,Resolved,Resolved,55352,123.68
EVT004988,REQ006866,2025-07-28 00:43,SVC010,AGY006,CH001,Resolved,Resolved,298515,117.11
EVT004989,REQ007450,2025-07-28 01:15,SVC004,AGY002,CH005,Escalated,In Progress,474848,110.88
EVT004990,REQ004571,2025-07-28 02:13,SVC001,AGY003,CH002,Resolved,Closed,60948,156.00
EVT004991,REQ001440,2025-07-28 02:16,SVC001,AGY003,CH004,Resolved,Resolved,225369,52.83
EVT004992,REQ009580,2025-07-28 02:27,SVC003,AGY006,CH005,Escalated,In Progress,141903,55.22
EVT004993,REQ007983,2025-07-28 05:11,SVC004,AGY002,CH004,Resolved,Resolved,221644,86.32
EVT004994,REQ000520,2025-07-28 05:18,SVC007,AGY007,CH001,Escalated,In Progress,397947,155.13
EVT004995,REQ002481,2025-07-28 06:19,SVC004,AGY002,CH003,Resolved,Resolved,245618,58.18
EVT004996,REQ005055,2025-07-28 06:46,SVC012,AGY004,CH002,Resolved,Resolved,114910,68.65
EVT004997,REQ000654,2025-07-28 06:59,SVC010,AGY006,CH003,Resolved,Resolved,223503,87.08
EVT004998,REQ005422,2025-07-28 07:05,SVC007,AGY007,CH001,Submitted,New,0,0.00
EVT004999,REQ003574,2025-07-28 07:13,SVC009,AGY001,CH002,Escalated,In Progress,216980,129.45
EVT005000,REQ003977,2025-07-28 07:14,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT005001,REQ001456,2025-07-28 07:29,SVC007,AGY007,CH001,Resolved,Resolved,139989,55.30
EVT005002,REQ004663,2025-07-28 07:29,SVC010,AGY006,CH001,Resolved,Resolved,140576,220.00
EVT005003,REQ001255,2025-07-28 07:33,SVC005,AGY004,CH002,Submitted,New,0,0.00
EVT005004,REQ004891,2025-07-28 07:50,SVC001,AGY003,CH001,Submitted,New,0,0.00
EVT005005,REQ003977,2025-07-28 07:54,SVC005,AGY004,CH001,Assigned,In Progress,2435,0.94
EVT005006,REQ007455,2025-07-28 07:55,SVC001,AGY003,CH004,StatusChanged,New,51158,22.05
EVT005007,REQ000751,2025-07-28 08:07,SVC007,AGY007,CH001,Submitted,New,0,0.00
EVT005008,REQ005422,2025-07-28 08:13,SVC007,AGY007,CH001,Assigned,In Progress,4110,4.76
EVT005009,REQ004994,2025-07-28 08:20,SVC012,AGY004,CH003,StatusChanged,In Progress,74587,30.28
EVT005010,REQ009620,2025-07-28 08:33,SVC006,AGY005,CH001,Escalated,In Progress,401271,93.35
EVT005011,REQ000751,2025-07-28 08:48,SVC007,AGY007,CH001,Assigned,In Progress,2490,0.96
EVT005012,REQ004891,2025-07-28 08:49,SVC001,AGY003,CH001,Assigned,In Progress,3541,1.37
EVT005013,REQ001682,2025-07-28 08:57,SVC009,AGY001,CH002,Submitted,New,0,0.00
EVT005014,REQ001255,2025-07-28 09:09,SVC005,AGY004,CH002,Assigned,In Progress,5786,2.23
EVT005015,REQ007673,2025-07-28 09:15,SVC005,AGY004,CH003,Submitted,New,0,0.00
EVT005016,REQ005400,2025-07-28 09:28,SVC006,AGY005,CH001,Submitted,New,0,0.00
EVT005017,REQ002046,2025-07-28 09:41,SVC009,AGY001,CH005,Submitted,New,0,0.00
EVT005018,REQ000115,2025-07-28 09:49,SVC001,AGY003,CH001,Resolved,Resolved,229012,90.65
EVT005019,REQ000951,2025-07-28 09:59,SVC012,AGY004,CH002,Submitted,New,0,0.00
EVT005020,REQ007673,2025-07-28 10:08,SVC005,AGY004,CH003,Assigned,In Progress,3235,1.25
EVT005021,REQ005400,2025-07-28 10:19,SVC006,AGY005,CH001,Assigned,In Progress,3081,1.19
EVT005022,REQ006594,2025-07-28 10:42,SVC006,AGY005,CH002,Escalated,In Progress,79361,32.73
EVT005023,REQ001682,2025-07-28 10:44,SVC009,AGY001,CH002,Assigned,In Progress,6450,1.49
EVT005024,REQ002046,2025-07-28 11:34,SVC009,AGY001,CH005,Assigned,In Progress,6817,2.63
EVT005025,REQ005252,2025-07-28 11:42,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT005026,REQ003964,2025-07-28 11:48,SVC008,AGY008,CH001,Submitted,New,0,0.00
EVT005027,REQ007517,2025-07-28 11:53,SVC010,AGY006,CH001,Submitted,New,0,0.00
EVT005028,REQ000951,2025-07-28 11:56,SVC012,AGY004,CH002,Assigned,In Progress,7033,2.71
EVT005029,REQ005638,2025-07-28 11:58,SVC012,AGY004,CH001,Submitted,New,0,0.00
EVT005030,REQ004617,2025-07-28 12:00,SVC010,AGY006,CH001,Submitted,New,0,0.00
EVT005031,REQ007678,2025-07-28 12:08,SVC007,AGY007,CH003,Escalated,In Progress,162439,95.21
EVT005032,REQ005252,2025-07-28 12:13,SVC009,AGY001,CH001,Assigned,In Progress,1896,0.73
EVT005033,REQ003964,2025-07-28 12:14,SVC008,AGY008,CH001,Assigned,In Progress,1570,0.36
EVT005034,REQ001094,2025-07-28 12:24,SVC006,AGY005,CH005,Submitted,New,0,0.00
EVT005035,REQ007517,2025-07-28 13:02,SVC010,AGY006,CH001,Assigned,In Progress,4162,1.61
EVT005036,REQ006445,2025-07-28 13:04,SVC001,AGY003,CH002,Submitted,New,0,0.00
EVT005037,REQ007195,2025-07-28 13:08,SVC004,AGY002,CH005,Submitted,New,0,0.00
EVT005038,REQ007195,2025-07-28 13:28,SVC004,AGY002,CH005,Assigned,In Progress,1223,0.28
EVT005039,REQ005638,2025-07-28 13:32,SVC012,AGY004,CH001,Assigned,In Progress,5697,3.30
EVT005040,REQ009580,2025-07-28 13:39,SVC003,AGY006,CH005,Resolved,Resolved,40281,70.76
EVT005041,REQ003402,2025-07-28 13:40,SVC002,AGY001,CH004,Submitted,New,0,0.00
EVT005042,REQ001470,2025-07-28 13:41,SVC012,AGY004,CH001,Submitted,New,0,0.00
EVT005043,REQ004617,2025-07-28 13:41,SVC010,AGY006,CH001,Assigned,In Progress,6112,2.36
EVT005044,REQ007503,2025-07-28 13:43,SVC006,AGY005,CH002,Submitted,New,0,0.00
EVT005045,REQ001094,2025-07-28 13:46,SVC006,AGY005,CH005,Assigned,In Progress,4973,1.92
EVT005046,REQ006445,2025-07-28 13:50,SVC001,AGY003,CH002,Assigned,In Progress,2813,1.63
EVT005047,REQ002013,2025-07-28 14:01,SVC010,AGY006,CH004,Resolved,Resolved,229171,90.49
EVT005048,REQ001603,2025-07-28 14:03,SVC009,AGY001,CH005,Submitted,New,0,0.00
EVT005049,REQ007503,2025-07-28 14:06,SVC006,AGY005,CH002,Assigned,In Progress,1390,0.54
EVT005050,REQ002388,2025-07-28 14:08,SVC004,AGY002,CH003,Submitted,New,0,0.00
EVT005051,REQ001470,2025-07-28 14:18,SVC012,AGY004,CH001,Assigned,In Progress,2248,0.87
EVT005052,REQ003614,2025-07-28 14:19,SVC004,AGY002,CH005,Submitted,New,0,0.00
EVT005053,REQ003614,2025-07-28 14:39,SVC004,AGY002,CH005,Assigned,In Progress,1234,1.43
EVT005054,REQ009769,2025-07-28 14:42,SVC004,AGY002,CH001,Submitted,New,0,0.00
EVT005055,REQ003402,2025-07-28 14:51,SVC002,AGY001,CH004,Assigned,In Progress,4262,1.64
EVT005056,REQ008268,2025-07-28 15:01,SVC001,AGY003,CH001,Submitted,New,0,0.00
EVT005057,REQ004577,2025-07-28 15:02,SVC006,AGY005,CH002,Resolved,Resolved,262259,103.87
EVT005058,REQ001603,2025-07-28 15:05,SVC009,AGY001,CH005,Assigned,In Progress,3737,1.44
EVT005059,REQ005341,2025-07-28 15:20,SVC003,AGY006,CH003,Submitted,New,0,0.00
EVT005060,REQ007444,2025-07-28 15:25,SVC010,AGY006,CH001,Submitted,New,0,0.00
EVT005061,REQ005863,2025-07-28 15:32,SVC004,AGY002,CH003,Submitted,New,0,0.00
EVT005062,REQ005422,2025-07-28 15:34,SVC007,AGY007,CH001,Resolved,Resolved,26430,35.35
EVT005063,REQ001272,2025-07-28 15:41,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT005064,REQ002388,2025-07-28 15:44,SVC004,AGY002,CH003,Assigned,In Progress,5804,6.72
EVT005065,REQ007300,2025-07-28 15:48,SVC012,AGY004,CH003,Escalated,In Progress,168613,66.60
EVT005066,REQ009769,2025-07-28 16:04,SVC004,AGY002,CH001,Assigned,In Progress,4960,2.87
EVT005067,REQ007444,2025-07-28 16:11,SVC010,AGY006,CH001,Assigned,In Progress,2766,1.07
EVT005068,REQ001306,2025-07-28 16:23,SVC010,AGY006,CH001,Resolved,Resolved,267457,105.56
EVT005069,REQ005341,2025-07-28 16:26,SVC003,AGY006,CH003,Assigned,In Progress,3981,1.54
EVT005070,REQ001272,2025-07-28 16:28,SVC005,AGY004,CH001,Assigned,In Progress,2866,0.66
EVT005071,REQ007990,2025-07-28 16:31,SVC006,AGY005,CH002,Submitted,New,0,0.00
EVT005072,REQ008268,2025-07-28 16:47,SVC001,AGY003,CH001,Assigned,In Progress,6376,1.48
EVT005073,REQ008501,2025-07-28 16:59,SVC005,AGY004,CH001,Submitted,New,0,0.00
EVT005074,REQ005863,2025-07-28 17:29,SVC004,AGY002,CH003,Assigned,In Progress,7066,2.73
EVT005075,REQ008501,2025-07-28 17:32,SVC005,AGY004,CH001,Assigned,In Progress,2030,1.17
EVT005076,REQ007990,2025-07-28 17:39,SVC006,AGY005,CH002,Assigned,In Progress,4134,1.59
EVT005077,REQ003200,2025-07-28 17:53,SVC012,AGY004,CH001,Submitted,New,0,0.00
EVT005078,REQ003910,2025-07-28 18:21,SVC009,AGY001,CH001,Escalated,In Progress,173828,69.33
EVT005079,REQ002328,2025-07-28 18:29,SVC001,AGY003,CH003,Submitted,New,0,0.00
EVT005080,REQ006301,2025-07-28 18:42,SVC009,AGY001,CH003,Submitted,New,0,0.00
EVT005081,REQ002748,2025-07-28 18:52,SVC008,AGY008,CH001,Resolved,Resolved,176160,200.02
EVT005082,REQ003200,2025-07-28 19:03,SVC012,AGY004,CH001,Assigned,In Progress,4231,1.63
EVT005083,REQ006596,2025-07-28 19:14,SVC011,AGY002,CH003,Submitted,New,0,0.00
EVT005084,REQ002328,2025-07-28 19:24,SVC001,AGY003,CH003,Assigned,In Progress,3334,1.93
EVT005085,REQ006596,2025-07-28 19:35,SVC011,AGY002,CH003,Assigned,In Progress,1316,0.76
EVT005086,REQ006301,2025-07-28 20:19,SVC009,AGY001,CH003,Assigned,In Progress,5871,6.80
EVT005087,REQ002354,2025-07-28 20:37,SVC012,AGY004,CH003,Submitted,New,0,0.00
EVT005088,REQ005400,2025-07-28 20:59,SVC006,AGY005,CH001,StatusChanged,Pending Citizen,38434,16.02
EVT005089,REQ004825,2025-07-28 21:05,SVC001,AGY003,CH002,Resolved,Resolved,120543,49.00
EVT005090,REQ009918,2025-07-28 21:32,SVC010,AGY006,CH005,Submitted,New,0,0.00
EVT005091,REQ002354,2025-07-28 21:42,SVC012,AGY004,CH003,Assigned,In Progress,3955,0.92
EVT005092,REQ006244,2025-07-28 21:55,SVC004,AGY002,CH003,Escalated,In Progress,361748,160.00
EVT005093,REQ009918,2025-07-28 22:20,SVC010,AGY006,CH005,Assigned,In Progress,2935,1.70
EVT005094,REQ008007,2025-07-28 22:40,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT005095,REQ002051,2025-07-28 23:24,SVC010,AGY006,CH002,Resolved,Closed,215015,83.31
EVT005096,REQ008007,2025-07-29 00:04,SVC004,AGY002,CH002,Assigned,In Progress,5080,2.94
EVT005097,REQ003574,2025-07-29 00:24,SVC009,AGY001,CH002,Resolved,Closed,61852,165.24
EVT005098,REQ003402,2025-07-29 01:06,SVC002,AGY001,CH004,StatusChanged,Pending Citizen,36955,15.90
EVT005099,REQ009948,2025-07-29 01:16,SVC004,AGY002,CH001,Resolved,Closed,288169,113.50
EVT005100,REQ006445,2025-07-29 01:29,SVC001,AGY003,CH002,StatusChanged,Pending Citizen,41905,25.88
EVT005101,REQ007806,2025-07-29 02:23,SVC004,AGY002,CH004,Escalated,In Progress,567788,132.42
EVT005102,REQ003375,2025-07-29 02:39,SVC007,AGY007,CH003,Resolved,Resolved,153822,220.00
EVT005103,REQ000951,2025-07-29 03:23,SVC012,AGY004,CH002,Resolved,Resolved,55607,24.17
EVT005104,REQ007503,2025-07-29 03:37,SVC006,AGY005,CH002,StatusChanged,New,48707,19.33
EVT005105,REQ004701,2025-07-29 03:51,SVC004,AGY002,CH002,Resolved,Resolved,139678,179.12
EVT005106,REQ006301,2025-07-29 04:57,SVC009,AGY001,CH003,Resolved,Closed,31029,42.71
EVT005107,REQ006594,2025-07-29 05:35,SVC006,AGY005,CH002,Resolved,Closed,67920,58.94
EVT005108,REQ007300,2025-07-29 06:54,SVC012,AGY004,CH003,Resolved,Resolved,54347,87.57
EVT005109,REQ001888,2025-07-29 07:11,SVC006,AGY005,CH005,Resolved,Closed,154992,92.50
EVT005110,REQ004617,2025-07-29 07:24,SVC010,AGY006,CH001,StatusChanged,In Progress,63784,26.97
EVT005111,REQ000944,2025-07-29 07:27,SVC006,AGY005,CH002,Submitted,New,0,0.00
EVT005112,REQ000751,2025-07-29 07:44,SVC007,AGY007,CH001,StatusChanged,In Progress,82563,32.81
EVT005113,REQ009620,2025-07-29 08:38,SVC006,AGY005,CH001,Resolved,Closed,86694,113.42
EVT005114,REQ000944,2025-07-29 08:52,SVC006,AGY005,CH002,Assigned,In Progress,5132,1.98
EVT005115,REQ001918,2025-07-29 09:04,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT005116,REQ002625,2025-07-29 09:21,SVC001,AGY003,CH005,Submitted,New,0,0.00
EVT005117,REQ007678,2025-07-29 09:58,SVC007,AGY007,CH003,Resolved,Resolved,78543,140.66
EVT005118,REQ001918,2025-07-29 09:59,SVC003,AGY006,CH001,Assigned,In Progress,3347,1.29
EVT005119,REQ004981,2025-07-29 10:05,SVC006,AGY005,CH001,Submitted,New,0,0.00
EVT005120,REQ006626,2025-07-29 10:24,SVC008,AGY008,CH004,Submitted,New,0,0.00
EVT005121,REQ002286,2025-07-29 10:29,SVC005,AGY004,CH002,Submitted,New,0,0.00
EVT005122,REQ007579,2025-07-29 10:32,SVC003,AGY006,CH002,Submitted,New,0,0.00
EVT005123,REQ009685,2025-07-29 10:32,SVC010,AGY006,CH003,Submitted,New,0,0.00
EVT005124,REQ002625,2025-07-29 10:52,SVC001,AGY003,CH005,Assigned,In Progress,5511,2.13
EVT005125,REQ004032,2025-07-29 11:03,SVC004,AGY002,CH004,Submitted,New,0,0.00
EVT005126,REQ004092,2025-07-29 11:07,SVC006,AGY005,CH001,Submitted,New,0,0.00
EVT005127,REQ006031,2025-07-29 11:07,SVC006,AGY005,CH001,Escalated,In Progress,521726,160.00
EVT005128,REQ006596,2025-07-29 11:12,SVC011,AGY002,CH003,StatusChanged,In Progress,56190,33.28
EVT005129,REQ004981,2025-07-29 11:20,SVC006,AGY005,CH001,Assigned,In Progress,4533,1.75
EVT005130,REQ002328,2025-07-29 11:25,SVC001,AGY003,CH003,StatusChanged,In Progress,57680,35.31
EVT005131,REQ007579,2025-07-29 11:25,SVC003,AGY006,CH002,Assigned,In Progress,3239,1.25
EVT005132,REQ002286,2025-07-29 11:35,SVC005,AGY004,CH002,Assigned,In Progress,3994,1.54
EVT005133,REQ009685,2025-07-29 11:37,SVC010,AGY006,CH003,Assigned,In Progress,3905,1.51
EVT005134,REQ004032,2025-07-29 11:39,SVC004,AGY002,CH004,Assigned,In Progress,2202,0.85
EVT005135,REQ006626,2025-07-29 12:15,SVC008,AGY008,CH004,Assigned,In Progress,6676,3.86
EVT005136,REQ004092,2025-07-29 12:29,SVC006,AGY005,CH001,Assigned,In Progress,4923,1.14
EVT005137,REQ000852,2025-07-29 12:30,SVC009,AGY001,CH001,Submitted,New,0,0.00
EVT005138,REQ003910,2025-07-29 12:41,SVC009,AGY001,CH001,Resolved,Resolved,65993,94.79
EVT005139,REQ001656,2025-07-29 12:43,SVC006,AGY005,CH003,Resolved,Closed,181534,106.35
EVT005140,REQ001603,2025-07-29 12:47,SVC009,AGY001,CH005,StatusChanged,New,78147,31.59
EVT005141,REQ000852,2025-07-29 13:35,SVC009,AGY001,CH001,Assigned,In Progress,3904,1.51
EVT005142,REQ008499,2025-07-29 13:53,SVC004,AGY002,CH004,Resolved,Resolved,449114,104.44
EVT005143,REQ005863,2025-07-29 13:57,SVC004,AGY002,CH003,StatusChanged,Pending Citizen,73652,31.14
EVT005144,REQ003324,2025-07-29 14:01,SVC003,AGY006,CH001,Submitted,New,0,0.00
EVT005145,REQ005341,2025-07-29 15:21,SVC003,AGY006,CH003,Resolved,Resolved,82479,33.36
EVT005146,REQ003324,2025-07-29 15:24,SVC003,AGY006,CH001,Assigned,In Progress,4985,2.88
EVT005147,REQ000239,2025-07-29 15:59,SVC012,AGY004,CH001,Submitted,New,0,0.00
EVT005148,REQ003614,2025-07-29 16:14,SVC004,AGY002,CH005,Escalated,In Progress,92070,107.99
EVT005149,REQ008827,2025-07-29 16:43,SVC004,AGY002,CH002,Submitted,New,0,0.00
EVT005150,REQ002388,2025-07-29 16:47,SVC004,AGY002,CH003,Resolved,Resolved,90136,111.04
