RequestId,DateKey,ServiceId,AgencyId,ChannelId,SLAId,CitizenSegment,SubmittedDateTime,ResolvedDateTime,Status,Priority,AssignedTeam,ResolutionHours,IsSLABreached,BacklogFlag
REQ003189,20251112,SVC003,AGY006,CH002,SLA010,Business User,2025-11-12 14:38,2025-11-13 09:18,Resolved,Normal,Grant Operations Team,18.67,False,False
REQ003190,20251204,SVC012,AGY004,CH001,SLA046,Business User,2025-12-04 11:03,2025-12-11 00:44,Resolved,Normal,Mobility Response Team,157.70,True,False
REQ003191,20250909,SVC004,AGY002,CH004,SLA015,Caregiver,2025-09-09 16:30,,In Progress,High,Case Operations Team,,False,True
REQ003192,20251202,SVC007,AGY007,CH002,SLA025,Senior,2025-12-02 15:37,,Pending Citizen,Low,Health Service Desk,,False,True
REQ003193,20250826,SVC004,AGY002,CH003,SLA014,Business User,2025-08-26 18:53,2025-08-28 12:10,Resolved,Normal,Case Operations Team,41.29,False,False
REQ003194,20260410,SVC006,AGY005,CH002,SLA023,Resident,2026-04-10 08:21,,In Progress,High,Housing Assistance Team,,False,True
REQ003195,20251012,SVC002,AGY001,CH001,SLA005,Visitor,2025-10-12 15:02,,In Progress,Low,Citizen Portal Team,,False,True
REQ003196,20250626,SVC005,AGY004,CH002,SLA019,Visitor,2025-06-26 13:40,2025-06-27 09:52,Resolved,High,Mobility Response Team,20.20,False,False
REQ003197,20250826,SVC011,AGY002,CH002,SLA043,Community Partner,2025-08-26 18:40,2025-08-27 03:18,Resolved,High,Case Operations Team,8.64,False,False
REQ003198,20260203,SVC004,AGY002,CH001,SLA014,Business User,2026-02-03 17:16,2026-02-07 06:43,Resolved,Normal,Case Operations Team,85.46,False,False
REQ003199,20251015,SVC004,AGY002,CH001,SLA015,Business User,2025-10-15 10:06,2025-10-17 17:48,Resolved,High,Case Operations Team,55.71,False,False
REQ003200,20250728,SVC012,AGY004,CH001,SLA046,Senior,2025-07-28 17:53,2025-07-31 13:40,Resolved,Normal,Mobility Response Team,67.79,False,False
REQ003201,20251104,SVC005,AGY004,CH001,SLA017,Visitor,2025-11-04 18:27,2025-11-06 23:51,Resolved,Low,Mobility Response Team,53.41,False,False
REQ003202,20260415,SVC012,AGY004,CH001,SLA046,Caregiver,2026-04-15 10:44,2026-04-16 14:19,Resolved,Normal,Mobility Response Team,27.59,False,False
REQ003203,20251122,SVC001,AGY003,CH003,SLA002,Business User,2025-11-22 14:05,2025-11-24 09:32,Closed,Normal,Licensing Review Team,43.45,False,False
REQ003204,20251031,SVC004,AGY002,CH002,SLA015,Community Partner,2025-10-31 17:41,2025-11-02 10:01,Closed,High,Case Operations Team,40.35,False,False
REQ003205,20251024,SVC004,AGY002,CH003,SLA013,Resident,2025-10-24 09:26,2025-11-02 21:36,Resolved,Low,Case Operations Team,228.17,True,False
REQ003206,20260112,SVC004,AGY002,CH005,SLA014,Community Partner,2026-01-12 10:57,2026-01-15 09:16,Resolved,Normal,Case Operations Team,70.32,False,False
REQ003207,20250921,SVC001,AGY003,CH002,SLA003,Senior,2025-09-21 14:30,2025-09-23 06:46,Resolved,High,Licensing Review Team,40.27,False,False
REQ003208,20251109,SVC009,AGY001,CH002,SLA036,Caregiver,2025-11-09 16:57,,In Progress,Urgent,Citizen Portal Team,,False,True
REQ003209,20250806,SVC003,AGY006,CH001,SLA010,Visitor,2025-08-06 14:01,2025-08-08 05:48,Resolved,Normal,Grant Operations Team,39.80,False,False
REQ003210,20251006,SVC005,AGY004,CH001,SLA017,Community Partner,2025-10-06 22:00,2025-10-09 18:28,Resolved,Low,Mobility Response Team,68.48,False,False
REQ003211,20250824,SVC006,AGY005,CH001,SLA023,Senior,2025-08-24 14:59,2025-08-25 08:35,Closed,High,Housing Assistance Team,17.60,False,False
REQ003212,20260124,SVC007,AGY007,CH001,SLA026,Business User,2026-01-24 11:52,2026-01-25 05:41,Resolved,Normal,Health Service Desk,17.82,False,False
REQ003213,20250908,SVC004,AGY002,CH004,SLA016,Caregiver,2025-09-08 18:36,2025-09-09 07:44,Resolved,Urgent,Case Operations Team,13.15,False,False
REQ003214,20251121,SVC006,AGY005,CH001,SLA021,Resident,2025-11-21 11:13,2025-11-27 04:54,Resolved,Low,Housing Assistance Team,137.69,False,False
REQ003215,20260219,SVC007,AGY007,CH003,SLA026,Community Partner,2026-02-19 09:54,,In Progress,Normal,Health Service Desk,,False,True
REQ003216,20260422,SVC001,AGY003,CH001,SLA003,Resident,2026-04-22 09:38,2026-04-23 07:24,Resolved,High,Licensing Review Team,21.77,False,False
REQ003217,20260308,SVC009,AGY001,CH004,SLA033,Visitor,2026-03-08 10:36,2026-03-09 20:36,Closed,Low,Citizen Portal Team,34.00,False,False
REQ003218,20251208,SVC005,AGY004,CH003,SLA019,Business User,2025-12-08 08:58,2025-12-11 07:32,Closed,High,Mobility Response Team,70.57,True,False
REQ003219,20250606,SVC004,AGY002,CH001,SLA014,Business User,2025-06-06 11:04,2025-06-10 15:27,Resolved,Normal,Case Operations Team,100.39,True,False
REQ003220,20250926,SVC001,AGY003,CH003,SLA002,Community Partner,2025-09-26 14:49,2025-09-28 08:33,Resolved,Normal,Licensing Review Team,41.74,False,False
REQ003221,20251225,SVC003,AGY006,CH003,SLA010,Senior,2025-12-25 21:26,2025-12-26 15:59,Closed,Normal,Grant Operations Team,18.56,False,False
REQ003222,20260120,SVC011,AGY002,CH004,SLA042,Visitor,2026-01-20 08:47,2026-01-21 22:19,Resolved,Normal,Case Operations Team,37.53,False,False
REQ003223,20250604,SVC011,AGY002,CH003,SLA041,Community Partner,2025-06-04 07:10,2025-06-06 17:02,Resolved,Low,Case Operations Team,57.88,False,False
REQ003224,20251118,SVC010,AGY006,CH003,SLA037,Resident,2025-11-18 12:20,2025-11-21 22:33,Closed,Low,Grant Operations Team,82.23,False,False
REQ003225,20260424,SVC004,AGY002,CH001,SLA016,Visitor,2026-04-24 18:30,2026-04-26 12:37,Resolved,Urgent,Case Operations Team,42.12,True,False
REQ003226,20250819,SVC006,AGY005,CH002,SLA021,Caregiver,2025-08-19 14:29,2025-08-21 12:30,Resolved,Low,Housing Assistance Team,46.03,False,False
REQ003227,20260131,SVC011,AGY002,CH002,SLA041,Caregiver,2026-01-31 16:15,,Pending Citizen,Low,Case Operations Team,,False,True
REQ003228,20251003,SVC011,AGY002,CH003,SLA042,Community Partner,2025-10-03 14:29,2025-10-04 05:28,Closed,Normal,Case Operations Team,15.00,False,False
REQ003229,20260123,SVC010,AGY006,CH005,SLA038,Visitor,2026-01-23 20:58,2026-01-26 21:17,Resolved,Normal,Grant Operations Team,72.32,False,False
REQ003230,20260401,SVC012,AGY004,CH005,SLA046,Visitor,2026-04-01 09:19,2026-04-02 15:58,Closed,Normal,Mobility Response Team,30.66,False,False
REQ003231,20250604,SVC003,AGY006,CH003,SLA010,Visitor,2025-06-04 18:38,2025-06-06 07:36,Closed,Normal,Grant Operations Team,36.97,False,False
REQ003232,20260407,SVC006,AGY005,CH001,SLA022,Senior,2026-04-07 09:00,2026-04-10 10:46,Resolved,Normal,Housing Assistance Team,73.78,False,False
REQ003233,20251103,SVC008,AGY008,CH001,SLA030,Resident,2025-11-03 09:14,,New,Normal,Workforce Case Team,,False,True
REQ003234,20260224,SVC011,AGY002,CH001,SLA042,Community Partner,2026-02-24 21:44,2026-02-26 03:17,Closed,Normal,Case Operations Team,29.56,False,False
REQ003235,20250810,SVC003,AGY006,CH002,SLA009,Caregiver,2025-08-10 14:25,2025-08-19 01:38,Resolved,Low,Grant Operations Team,203.22,True,False
REQ003236,20251029,SVC009,AGY001,CH004,SLA033,Resident,2025-10-29 21:54,2025-11-03 23:17,Resolved,Low,Citizen Portal Team,121.39,False,False
REQ003237,20260120,SVC009,AGY001,CH005,SLA035,Visitor,2026-01-20 15:45,2026-01-23 01:36,Closed,High,Citizen Portal Team,57.86,True,False
REQ003238,20250828,SVC010,AGY006,CH002,SLA038,Senior,2025-08-28 13:29,2025-08-30 20:52,Resolved,Normal,Grant Operations Team,55.40,False,False
REQ003239,20260413,SVC010,AGY006,CH004,SLA038,Resident,2026-04-13 12:03,2026-04-15 07:42,Resolved,Normal,Grant Operations Team,43.66,False,False
REQ003240,20260409,SVC011,AGY002,CH003,SLA042,Visitor,2026-04-09 22:36,2026-04-10 21:37,Closed,Normal,Case Operations Team,23.02,False,False
REQ003241,20251113,SVC001,AGY003,CH005,SLA002,Senior,2025-11-13 21:34,2025-11-15 06:55,Closed,Normal,Licensing Review Team,33.36,False,False
REQ003242,20260317,SVC009,AGY001,CH005,SLA035,Caregiver,2026-03-17 17:13,2026-03-18 22:17,Resolved,High,Citizen Portal Team,29.07,False,False
REQ003243,20250818,SVC006,AGY005,CH001,SLA022,Business User,2025-08-18 17:15,2025-08-25 21:34,Resolved,Normal,Housing Assistance Team,172.33,True,False
REQ003244,20250719,SVC004,AGY002,CH001,SLA013,Business User,2025-07-19 10:19,2025-07-25 07:54,Closed,Low,Case Operations Team,141.60,False,False
REQ003245,20251222,SVC004,AGY002,CH002,SLA013,Business User,2025-12-22 10:03,2025-12-26 13:32,Resolved,Low,Case Operations Team,99.49,False,False
REQ003246,20250924,SVC009,AGY001,CH002,SLA034,Senior,2025-09-24 19:31,2025-09-30 08:35,Closed,Normal,Citizen Portal Team,133.07,True,False
REQ003247,20250806,SVC001,AGY003,CH001,SLA002,Caregiver,2025-08-06 18:26,2025-08-08 12:27,Resolved,Normal,Licensing Review Team,42.03,False,False
REQ003248,20260402,SVC010,AGY006,CH005,SLA038,Community Partner,2026-04-02 15:31,2026-04-04 21:36,Resolved,Normal,Grant Operations Team,54.10,False,False
REQ003249,20250928,SVC010,AGY006,CH002,SLA038,Visitor,2025-09-28 14:49,,In Progress,Normal,Grant Operations Team,,False,True
REQ003250,20260325,SVC008,AGY008,CH001,SLA030,Business User,2026-03-25 14:16,2026-03-27 20:44,Closed,Normal,Workforce Case Team,54.47,False,False
REQ003251,20260318,SVC001,AGY003,CH002,SLA002,Business User,2026-03-18 10:12,2026-03-20 06:32,Resolved,Normal,Licensing Review Team,44.34,False,False
REQ003252,20250816,SVC004,AGY002,CH001,SLA015,Resident,2025-08-16 16:57,2025-08-19 20:58,Closed,High,Case Operations Team,76.02,True,False
REQ003253,20260127,SVC007,AGY007,CH003,SLA026,Caregiver,2026-01-27 17:27,2026-01-30 22:33,Resolved,Normal,Health Service Desk,77.11,False,False
REQ003254,20260427,SVC001,AGY003,CH002,SLA004,Business User,2026-04-27 13:31,2026-04-28 15:40,Closed,Urgent,Licensing Review Team,26.15,True,False
REQ003255,20260328,SVC006,AGY005,CH004,SLA022,Senior,2026-03-28 14:08,,Pending Citizen,Normal,Housing Assistance Team,,False,True
REQ003256,20250818,SVC004,AGY002,CH002,SLA013,Community Partner,2025-08-18 11:46,2025-08-22 06:14,Resolved,Low,Case Operations Team,90.48,False,False
REQ003257,20250929,SVC004,AGY002,CH003,SLA016,Resident,2025-09-29 12:44,2025-09-30 17:28,Resolved,Urgent,Case Operations Team,28.74,False,False
REQ003258,20260417,SVC005,AGY004,CH004,SLA017,Visitor,2026-04-17 11:17,2026-04-19 12:53,Closed,Low,Mobility Response Team,49.61,False,False
REQ003259,20260101,SVC007,AGY007,CH002,SLA026,Business User,2026-01-01 08:33,2026-01-03 01:49,Resolved,Normal,Health Service Desk,41.28,False,False
REQ003260,20250701,SVC012,AGY004,CH003,SLA046,Senior,2025-07-01 08:38,2025-07-04 12:06,Closed,Normal,Mobility Response Team,75.47,False,False
REQ003261,20251106,SVC004,AGY002,CH004,SLA014,Community Partner,2025-11-06 10:25,2025-11-09 01:01,Closed,Normal,Case Operations Team,62.61,False,False
REQ003262,20250708,SVC012,AGY004,CH001,SLA048,Community Partner,2025-07-08 16:02,2025-07-09 08:13,Closed,Urgent,Mobility Response Team,16.19,False,False
REQ003263,20250623,SVC002,AGY001,CH001,SLA006,Resident,2025-06-23 22:07,,Pending Citizen,Normal,Citizen Portal Team,,False,True
REQ003264,20251118,SVC008,AGY008,CH005,SLA029,Senior,2025-11-18 18:35,2025-11-22 05:43,Closed,Low,Workforce Case Team,83.14,False,False
REQ003265,20250602,SVC012,AGY004,CH005,SLA045,Caregiver,2025-06-02 12:22,2025-06-03 14:53,Closed,Low,Mobility Response Team,26.53,False,False
REQ003266,20260210,SVC001,AGY003,CH001,SLA002,Business User,2026-02-10 18:44,2026-02-11 17:00,Resolved,Normal,Licensing Review Team,22.28,False,False
REQ003267,20251121,SVC010,AGY006,CH001,SLA037,Senior,2025-11-21 11:52,2025-12-03 06:45,Resolved,Low,Grant Operations Team,282.89,True,False
REQ003268,20251203,SVC002,AGY001,CH005,SLA006,Visitor,2025-12-03 16:45,2025-12-04 17:36,Closed,Normal,Citizen Portal Team,24.86,False,False
REQ003269,20251026,SVC004,AGY002,CH001,SLA016,Business User,2025-10-26 20:43,2025-10-29 10:50,Closed,Urgent,Case Operations Team,62.13,True,False
REQ003270,20251016,SVC012,AGY004,CH001,SLA046,Resident,2025-10-16 21:59,2025-10-17 21:40,Resolved,Normal,Mobility Response Team,23.70,False,False
REQ003271,20251111,SVC001,AGY003,CH005,SLA002,Community Partner,2025-11-11 12:25,2025-11-13 01:29,Closed,Normal,Licensing Review Team,37.08,False,False
REQ003272,20251013,SVC011,AGY002,CH002,SLA042,Senior,2025-10-13 11:38,2025-10-15 17:36,Resolved,Normal,Case Operations Team,53.98,False,False
REQ003273,20251205,SVC001,AGY003,CH001,SLA003,Community Partner,2025-12-05 13:36,2025-12-06 22:39,Resolved,High,Licensing Review Team,33.06,False,False
REQ003274,20250930,SVC001,AGY003,CH005,SLA002,Community Partner,2025-09-30 18:16,2025-10-03 06:17,Resolved,Normal,Licensing Review Team,60.03,False,False
REQ003275,20251010,SVC010,AGY006,CH002,SLA038,Senior,2025-10-10 19:56,2025-10-11 21:14,Resolved,Normal,Grant Operations Team,25.31,False,False
REQ003276,20251222,SVC009,AGY001,CH004,SLA033,Resident,2025-12-22 17:04,2025-12-30 16:45,Resolved,Low,Citizen Portal Team,191.69,True,False
REQ003277,20260114,SVC004,AGY002,CH004,SLA014,Business User,2026-01-14 10:04,2026-01-23 14:56,Resolved,Normal,Case Operations Team,220.88,True,False
REQ003278,20260222,SVC009,AGY001,CH005,SLA034,Visitor,2026-02-22 11:36,2026-02-23 10:24,Resolved,Normal,Citizen Portal Team,22.81,False,False
REQ003279,20251029,SVC006,AGY005,CH001,SLA021,Business User,2025-10-29 16:48,2025-11-01 15:54,Resolved,Low,Housing Assistance Team,71.11,False,False
REQ003280,20260114,SVC011,AGY002,CH003,SLA042,Caregiver,2026-01-14 22:11,,Pending Citizen,Normal,Case Operations Team,,False,True
REQ003281,20260430,SVC009,AGY001,CH001,SLA033,Resident,2026-04-30 08:19,,Pending Citizen,Low,Citizen Portal Team,,False,True
REQ003282,20260525,SVC010,AGY006,CH001,SLA038,Caregiver,2026-05-25 15:04,2026-05-29 01:05,Resolved,Normal,Grant Operations Team,82.03,False,False
REQ003283,20260211,SVC001,AGY003,CH002,SLA003,Resident,2026-02-11 21:44,2026-02-15 06:05,Resolved,High,Licensing Review Team,80.35,True,False
REQ003284,20250909,SVC001,AGY003,CH001,SLA003,Community Partner,2025-09-09 14:12,2025-09-10 11:07,Resolved,High,Licensing Review Team,20.93,False,False
REQ003285,20260428,SVC010,AGY006,CH003,SLA037,Visitor,2026-04-28 17:20,2026-04-30 17:43,Resolved,Low,Grant Operations Team,48.39,False,False
REQ003286,20260123,SVC011,AGY002,CH003,SLA042,Senior,2026-01-23 17:44,2026-01-26 02:33,Closed,Normal,Case Operations Team,56.82,False,False
REQ003287,20250902,SVC006,AGY005,CH001,SLA022,Senior,2025-09-02 16:27,,New,Normal,Housing Assistance Team,,False,True
REQ003288,20250630,SVC009,AGY001,CH001,SLA035,Resident,2025-06-30 15:02,2025-07-01 08:44,Closed,High,Citizen Portal Team,17.70,False,False
REQ003289,20250708,SVC010,AGY006,CH002,SLA039,Community Partner,2025-07-08 10:34,2025-07-11 14:56,Resolved,High,Grant Operations Team,76.37,True,False
REQ003290,20250802,SVC001,AGY003,CH002,SLA004,Senior,2025-08-02 14:59,2025-08-02 21:54,Closed,Urgent,Licensing Review Team,6.93,False,False
REQ003291,20260324,SVC012,AGY004,CH004,SLA047,Caregiver,2026-03-24 19:00,,New,High,Mobility Response Team,,False,True
REQ003292,20251224,SVC010,AGY006,CH001,SLA039,Business User,2025-12-24 10:56,,Pending Citizen,High,Grant Operations Team,,False,True
REQ003293,20250905,SVC003,AGY006,CH002,SLA011,Resident,2025-09-05 08:13,2025-09-05 16:11,Resolved,High,Grant Operations Team,7.98,False,False
REQ003294,20251124,SVC007,AGY007,CH001,SLA026,Senior,2025-11-24 16:03,,In Progress,Normal,Health Service Desk,,False,True
REQ003295,20250801,SVC010,AGY006,CH005,SLA039,Community Partner,2025-08-01 10:20,,In Progress,High,Grant Operations Team,,False,True
REQ003296,20260510,SVC002,AGY001,CH001,SLA007,Visitor,2026-05-10 14:01,2026-05-12 00:36,Resolved,High,Citizen Portal Team,34.60,False,False
REQ003297,20260305,SVC002,AGY001,CH003,SLA006,Resident,2026-03-05 08:09,2026-03-06 12:23,Resolved,Normal,Citizen Portal Team,28.24,False,False
REQ003298,20260313,SVC008,AGY008,CH001,SLA032,Resident,2026-03-13 16:26,2026-03-13 23:15,Resolved,Urgent,Workforce Case Team,6.82,False,False
REQ003299,20260511,SVC009,AGY001,CH002,SLA034,Resident,2026-05-11 17:20,2026-05-12 16:47,Resolved,Normal,Citizen Portal Team,23.46,False,False
REQ003300,20260131,SVC004,AGY002,CH001,SLA014,Senior,2026-01-31 10:59,2026-02-03 06:57,Resolved,Normal,Case Operations Team,67.97,False,False
REQ003301,20250801,SVC003,AGY006,CH003,SLA010,Visitor,2025-08-01 10:14,2025-08-02 07:30,Resolved,Normal,Grant Operations Team,21.28,False,False
REQ003302,20250722,SVC007,AGY007,CH004,SLA028,Caregiver,2025-07-22 17:50,2025-07-24 04:58,Resolved,Urgent,Health Service Desk,35.15,True,False
REQ003303,20260508,SVC009,AGY001,CH004,SLA034,Business User,2026-05-08 11:17,2026-05-10 01:28,Resolved,Normal,Citizen Portal Team,38.19,False,False
REQ003304,20250912,SVC007,AGY007,CH003,SLA026,Resident,2025-09-12 10:33,,New,Normal,Health Service Desk,,False,True
REQ003305,20260303,SVC007,AGY007,CH001,SLA025,Visitor,2026-03-03 14:55,2026-03-08 03:34,Resolved,Low,Health Service Desk,108.65,False,False
REQ003306,20260220,SVC003,AGY006,CH001,SLA011,Caregiver,2026-02-20 15:39,2026-02-23 01:00,Closed,High,Grant Operations Team,57.35,True,False
REQ003307,20260324,SVC002,AGY001,CH005,SLA005,Community Partner,2026-03-24 09:39,2026-03-27 15:03,Resolved,Low,Citizen Portal Team,77.40,False,False
REQ003308,20260122,SVC004,AGY002,CH001,SLA015,Caregiver,2026-01-22 09:59,,New,High,Case Operations Team,,False,True
REQ003309,20260327,SVC007,AGY007,CH002,SLA026,Visitor,2026-03-27 14:03,2026-03-28 05:07,Resolved,Normal,Health Service Desk,15.08,False,False
REQ003310,20260203,SVC004,AGY002,CH002,SLA013,Visitor,2026-02-03 07:46,,In Progress,Low,Case Operations Team,,False,True
REQ003311,20260511,SVC007,AGY007,CH002,SLA028,Business User,2026-05-11 16:27,2026-05-12 01:03,Resolved,Urgent,Health Service Desk,8.61,False,False
REQ003312,20250711,SVC005,AGY004,CH005,SLA018,Community Partner,2025-07-11 16:03,,Pending Citizen,Normal,Mobility Response Team,,False,True
REQ003313,20260120,SVC007,AGY007,CH001,SLA026,Business User,2026-01-20 15:22,2026-01-21 22:57,Closed,Normal,Health Service Desk,31.60,False,False
REQ003314,20251203,SVC005,AGY004,CH005,SLA018,Visitor,2025-12-03 12:41,2025-12-08 09:18,Resolved,Normal,Mobility Response Team,116.63,True,False
REQ003315,20250805,SVC001,AGY003,CH005,SLA002,Business User,2025-08-05 10:56,2025-08-07 20:22,Closed,Normal,Licensing Review Team,57.45,False,False
REQ003316,20251110,SVC001,AGY003,CH002,SLA002,Caregiver,2025-11-10 09:58,2025-11-11 20:17,Resolved,Normal,Licensing Review Team,34.32,False,False
REQ003317,20250828,SVC003,AGY006,CH003,SLA011,Community Partner,2025-08-28 13:22,2025-08-30 11:03,Resolved,High,Grant Operations Team,45.70,False,False
REQ003318,20251109,SVC006,AGY005,CH002,SLA022,Business User,2025-11-09 16:28,2025-11-11 19:08,Closed,Normal,Housing Assistance Team,50.68,False,False
REQ003319,20251017,SVC008,AGY008,CH001,SLA029,Resident,2025-10-17 13:33,2025-10-21 06:12,Resolved,Low,Workforce Case Team,88.66,False,False
REQ003320,20251221,SVC006,AGY005,CH003,SLA022,Senior,2025-12-21 16:10,2025-12-28 12:33,Resolved,Normal,Housing Assistance Team,164.39,True,False
REQ003321,20250721,SVC003,AGY006,CH001,SLA010,Visitor,2025-07-21 14:54,2025-07-23 21:19,Resolved,Normal,Grant Operations Team,54.43,False,False
REQ003322,20251106,SVC004,AGY002,CH004,SLA016,Senior,2025-11-06 20:01,2025-11-08 01:46,Resolved,Urgent,Case Operations Team,29.75,False,False
REQ003323,20251230,SVC009,AGY001,CH003,SLA034,Visitor,2025-12-30 14:58,2026-01-03 14:09,Resolved,Normal,Citizen Portal Team,95.20,True,False
REQ003324,20250729,SVC003,AGY006,CH001,SLA011,Caregiver,2025-07-29 14:01,2025-08-02 05:24,Closed,High,Grant Operations Team,87.39,True,False
REQ003325,20260513,SVC006,AGY005,CH005,SLA022,Caregiver,2026-05-13 13:59,2026-05-18 06:19,Resolved,Normal,Housing Assistance Team,112.34,True,False
REQ003326,20260407,SVC004,AGY002,CH005,SLA014,Business User,2026-04-07 14:19,2026-04-10 13:47,Resolved,Normal,Case Operations Team,71.48,False,False
REQ003327,20250821,SVC009,AGY001,CH005,SLA034,Community Partner,2025-08-21 10:07,2025-08-26 11:49,Resolved,Normal,Citizen Portal Team,121.70,True,False
REQ003328,20260422,SVC001,AGY003,CH004,SLA002,Community Partner,2026-04-22 19:07,2026-04-25 06:20,Resolved,Normal,Licensing Review Team,59.23,False,False
